CRM ID,Analysis Method,Element,Unit,Certified Value,1SD
OREAS 725,Borate Fusion XRF,CaO,wt.%,2.755,IND
OREAS 725,Borate Fusion XRF,Na2O,wt.%,2.03,IND
OREAS 725,Borate Fusion XRF,V2O5,ppm,125,IND
OREAS 725,Borate Fusion XRF,Fe2O3,wt.%,4.375,IND
OREAS 725,Borate Fusion XRF,P2O5,wt.%,0.1785,IND
OREAS 725,Borate Fusion XRF,K2O,wt.%,2.8845,IND
OREAS 725,Borate Fusion XRF,SiO2,wt.%,47.665,IND
OREAS 725,Laser Ablation ICP-MS,Ag,ppm,0.075,IND
OREAS 725,Laser Ablation ICP-MS,Gd,ppm,4.26,IND
OREAS 725,Laser Ablation ICP-MS,Sb,ppm,0.4,IND
OREAS 725,Laser Ablation ICP-MS,As,ppm,13,IND
OREAS 725,Laser Ablation ICP-MS,Hf,ppm,6.035,IND
OREAS 725,Laser Ablation ICP-MS,Sc,ppm,9.1,IND
OREAS 725,Laser Ablation ICP-MS,Ba,ppm,800.5,IND
OREAS 725,Laser Ablation ICP-MS,La,ppm,30.35,IND
OREAS 725,Laser Ablation ICP-MS,Sm,ppm,5.205,IND
OREAS 725,Laser Ablation ICP-MS,Bi,ppm,0.51,IND
OREAS 725,Laser Ablation ICP-MS,Mo,ppm,7.5,IND
OREAS 725,Laser Ablation ICP-MS,Th,ppm,15.65,IND
OREAS 725,Laser Ablation ICP-MS,Cd,ppm,0.075,IND
OREAS 725,Laser Ablation ICP-MS,Nd,ppm,26.25,IND
OREAS 725,Laser Ablation ICP-MS,Tl,ppm,< 0.2,IND
OREAS 725,Laser Ablation ICP-MS,Ce,ppm,57.5,IND
OREAS 725,Laser Ablation ICP-MS,Ni,ppm,47,IND
OREAS 725,Laser Ablation ICP-MS,U,ppm,4.355,IND
OREAS 725,Laser Ablation ICP-MS,Co,ppm,10.85,IND
OREAS 725,Laser Ablation ICP-MS,Pb,ppm,18.5,IND
OREAS 725,Laser Ablation ICP-MS,W,ppm,3.75,IND
OREAS 725,Laser Ablation ICP-MS,Cu,ppm,47,IND
OREAS 725,Laser Ablation ICP-MS,Pr,ppm,7.125,IND
OREAS 725,Laser Ablation ICP-MS,Zn,ppm,60,IND
OREAS 725,Laser Ablation ICP-MS,Eu,ppm,1.14,IND
OREAS 725,Laser Ablation ICP-MS,Re,ppm,< 0.01,IND
OREAS 725,Thermogravimetry,LOI1000,wt.%,25.84,IND
OREAS 72b,Borate Fusion XRF,As,ppm,161.487873247936,IND
OREAS 72b,Borate Fusion XRF,Nb,ppm,< 10,IND
OREAS 72b,Borate Fusion XRF,Sr,ppm,72.9040721714866,IND
OREAS 72b,Borate Fusion XRF,Ba,ppm,296.37706574751,IND
OREAS 72b,Borate Fusion XRF,Pb,ppm,17.4460200612012,IND
OREAS 72b,Borate Fusion XRF,U,ppm,< 10,IND
OREAS 72b,Borate Fusion XRF,Cl,ppm,266.579841040421,IND
OREAS 72b,Borate Fusion XRF,Rb,ppm,55.8606,IND
OREAS 72b,Borate Fusion XRF,V,ppm,76.1667298238862,IND
OREAS 72b,Borate Fusion XRF,Mo,ppm,< 10,IND
OREAS 72b,Borate Fusion XRF,S,wt.%,1.46623718721456,IND
OREAS 72b,Borate Fusion XRF,Zn,ppm,98.5773120694562,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Ag,ppm,< 1,IND
OREAS 72b,Borate / Peroxide Fusion ICP,In,ppm,< 0.2,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Se,ppm,2.375,IND
OREAS 72b,Borate / Peroxide Fusion ICP,B,ppm,21.6666666666667,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Li,ppm,32.4443730232368,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Sn,ppm,1.37223867465294,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Be,ppm,1.72045471995439,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Lu,ppm,0.268177288428379,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Ta,ppm,0.404285714285714,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Bi,ppm,1.05388888888889,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Mo,ppm,3.43898537254149,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Te,ppm,1.33333333333333,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Cd,ppm,0.343212107763473,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Na,wt.%,0.97675568743818,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Tl,ppm,0.353962918365975,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Ge,ppm,2.11502579823764,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Sb,ppm,1.0938828243246,IND
OREAS 72b,Borate / Peroxide Fusion ICP,W,ppm,4.07286898578637,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Hf,ppm,2.58510326492371,IND
OREAS 72b,Borate / Peroxide Fusion ICP,Sc,ppm,12.3587183631324,IND
OREAS 72b,4-Acid Digestion,Dy,ppm,2.44444444444444,IND
OREAS 72b,4-Acid Digestion,Hg,ppm,< 1,IND
OREAS 72b,4-Acid Digestion,Re,ppm,0.00322222222222222,IND
OREAS 72b,4-Acid Digestion,Er,ppm,1.42777777777778,IND
OREAS 72b,4-Acid Digestion,Ho,ppm,0.502777777777778,IND
OREAS 72b,4-Acid Digestion,Se,ppm,1.26235983816459,IND
OREAS 72b,4-Acid Digestion,Eu,ppm,0.654444444444444,IND
OREAS 72b,4-Acid Digestion,Lu,ppm,0.213033067047427,IND
OREAS 72b,4-Acid Digestion,Sm,ppm,2.82777777777778,IND
OREAS 72b,4-Acid Digestion,Gd,ppm,2.82222222222222,IND
OREAS 72b,4-Acid Digestion,Nd,ppm,15.3391666666667,IND
OREAS 72b,4-Acid Digestion,Tm,ppm,0.21,IND
OREAS 72b,4-Acid Digestion,Ge,ppm,0.438888888888889,IND
OREAS 72b,4-Acid Digestion,Pr,ppm,4.63222222222222,IND
OREAS 72b,4-Acid Digestion,Yb,ppm,1.35607267479708,IND
OREAS 72b,Infrared Combustion,C,wt.%,0.06,IND
OREAS 739,Borate Fusion XRF,BaO,ppm,< 100,IND
OREAS 739,Borate Fusion XRF,SO3,wt.%,0.004675,IND
OREAS 739,Borate Fusion XRF,Ga2O3,ppm,83.5275,IND
OREAS 739,Borate Fusion XRF,ZnO,ppm,< 12,IND
OREAS 739,Borate Fusion ICP,Ag,ppm,< 0.5,IND
OREAS 739,Borate Fusion ICP,Hf,ppm,0.133333333333333,IND
OREAS 739,Borate Fusion ICP,P2O5,wt.%,0.00756373333333333,IND
OREAS 739,Borate Fusion ICP,As,ppm,< 5,IND
OREAS 739,Borate Fusion ICP,Ho,ppm,< 0.01,IND
OREAS 739,Borate Fusion ICP,Pb,ppm,< 5,IND
OREAS 739,Borate Fusion ICP,Bi,ppm,< 0.4,IND
OREAS 739,Borate Fusion ICP,In,ppm,< 0.2,IND
OREAS 739,Borate Fusion ICP,Re,ppm,< 0.1,IND
OREAS 739,Borate Fusion ICP,CaO,wt.%,0.056084,IND
OREAS 739,Borate Fusion ICP,K2O,wt.%,0.044111,IND
OREAS 739,Borate Fusion ICP,Sb,ppm,< 0.5,IND
OREAS 739,Borate Fusion ICP,Ce,ppm,0.085,IND
OREAS 739,Borate Fusion ICP,La,ppm,0.14,IND
OREAS 739,Borate Fusion ICP,Sc,ppm,< 1,IND
OREAS 739,Borate Fusion ICP,Co,ppm,2.62,IND
OREAS 739,Borate Fusion ICP,MgO,wt.%,0.01404735,IND
OREAS 739,Borate Fusion ICP,SiO2,wt.%,0.0395370666666667,IND
OREAS 739,Borate Fusion ICP,Cr2O3,ppm,6.44215,IND
OREAS 739,Borate Fusion ICP,MnO,ppm,22.5901727274723,IND
OREAS 739,Borate Fusion ICP,Te,ppm,< 5,IND
OREAS 739,Borate Fusion ICP,Cs,ppm,< 0.5,IND
OREAS 739,Borate Fusion ICP,Mo,ppm,< 2,IND
OREAS 739,Borate Fusion ICP,Th,ppm,< 0.05,IND
OREAS 739,Borate Fusion ICP,Cu,ppm,< 10,IND
OREAS 739,Borate Fusion ICP,Na2O,wt.%,0.392597333333333,IND
OREAS 739,Borate Fusion ICP,TiO2,wt.%,0.00308258533333333,IND
OREAS 739,Borate Fusion ICP,Fe2O3,wt.%,0.0242046666666667,IND
OREAS 739,Borate Fusion ICP,Nb,ppm,< 0.1,IND
OREAS 739,Borate Fusion ICP,Tl,ppm,< 0.1,IND
OREAS 739,Borate Fusion ICP,Ge,ppm,< 1,IND
OREAS 739,Borate Fusion ICP,Ni,ppm,4.63333333333333,IND
OREAS 739,Pb Fire Assay,Pd,ppb,< 5,IND
OREAS 739,Infrared Combustion,S,wt.%,0.002018268,IND
OREAS 73b,Borate Fusion XRF,As,ppm,320.344834019613,IND
OREAS 73b,Borate Fusion XRF,Cl,ppm,335.418915122789,IND
OREAS 73b,Borate Fusion XRF,S,wt.%,2.8527252008312,IND
OREAS 73b,Borate Fusion XRF,Ba,ppm,209.007092858299,IND
OREAS 73b,Borate Fusion XRF,Nb,ppm,< 10,IND
OREAS 73b,Borate Fusion XRF,Zn,ppm,121.215057957366,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Ag,ppm,0.424499470668351,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Hf,ppm,1.78515646426849,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Sb,ppm,1.294,IND
OREAS 73b,Borate / Peroxide Fusion ICP,B,ppm,23.3333333333333,IND
OREAS 73b,Borate / Peroxide Fusion ICP,In,ppm,0.0544434163801968,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Sc,ppm,12.1739829386099,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Be,ppm,1.4869853619611,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Li,ppm,27.8118344999426,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Sn,ppm,1.03168241058055,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Bi,ppm,1.50533333333333,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Lu,ppm,0.198860185333146,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Ta,ppm,0.32125,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Gd,ppm,2.0919871837472,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Mo,ppm,3.28676221399891,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Tl,ppm,0.425167208581541,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Ge,ppm,2.72291405187895,IND
OREAS 73b,Borate / Peroxide Fusion ICP,Na,wt.%,0.766567754698319,IND
OREAS 73b,Borate / Peroxide Fusion ICP,W,ppm,4.28939968198926,IND
OREAS 73b,4-Acid Digestion,Be,ppm,0.940691830263983,IND
OREAS 73b,4-Acid Digestion,Ho,ppm,0.422777777777778,IND
OREAS 73b,4-Acid Digestion,Sm,ppm,2.16666666666667,IND
OREAS 73b,4-Acid Digestion,Dy,ppm,1.99444444444444,IND
OREAS 73b,4-Acid Digestion,Lu,ppm,0.194300663556248,IND
OREAS 73b,4-Acid Digestion,Tb,ppm,0.355892299207938,IND
OREAS 73b,4-Acid Digestion,Er,ppm,1.18333333333333,IND
OREAS 73b,4-Acid Digestion,Mo,ppm,3.6988369622101,IND
OREAS 73b,4-Acid Digestion,Te,ppm,0.173823476777889,IND
OREAS 73b,4-Acid Digestion,Eu,ppm,0.544444444444444,IND
OREAS 73b,4-Acid Digestion,Nd,ppm,11.12375,IND
OREAS 73b,4-Acid Digestion,Tm,ppm,0.198666666666667,IND
OREAS 73b,4-Acid Digestion,Gd,ppm,2.18333333333333,IND
OREAS 73b,4-Acid Digestion,Pr,ppm,3.26611111111111,IND
OREAS 73b,4-Acid Digestion,Yb,ppm,1.10355762423195,IND
OREAS 73b,4-Acid Digestion,Ge,ppm,0.7975,IND
OREAS 73b,4-Acid Digestion,Re,ppm,0.00380555555555556,IND
OREAS 73b,4-Acid Digestion,Hg,ppm,< 1,IND
OREAS 73b,4-Acid Digestion,Se,ppm,2.50837248115162,IND
OREAS 73b,Infrared Combustion,C,wt.%,0.06,IND
OREAS 74b,Borate Fusion XRF,As,ppm,643.774507144342,IND
OREAS 74b,Borate Fusion XRF,Mn,wt.%,0.0934062535354403,IND
OREAS 74b,Borate Fusion XRF,Sr,ppm,86.1638726393822,IND
OREAS 74b,Borate Fusion XRF,Ba,ppm,221.447786200001,IND
OREAS 74b,Borate Fusion XRF,Rb,ppm,40.7151666666667,IND
OREAS 74b,Borate Fusion XRF,V,ppm,66.9081584385192,IND
OREAS 74b,Borate Fusion XRF,Cl,ppm,314.092290332577,IND
OREAS 74b,Borate Fusion XRF,S,wt.%,6.17754358201514,IND
OREAS 74b,Borate Fusion XRF,Zn,ppm,155.709622874779,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Ag,ppm,< 1,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Hf,ppm,1.82013887667656,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Sb,ppm,2.64565778603883,IND
OREAS 74b,Borate / Peroxide Fusion ICP,B,ppm,< 30,IND
OREAS 74b,Borate / Peroxide Fusion ICP,In,ppm,< 0.1,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Sc,ppm,9.89919752965598,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Be,ppm,1.19537882033246,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Lu,ppm,0.193199806562495,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Se,ppm,4.89166666666667,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Bi,ppm,1.475,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Mo,ppm,2.5794224913875,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Sn,ppm,< 2,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Cd,ppm,0.814162741805742,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Na,wt.%,0.709693372898121,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Ta,ppm,0.318055555555556,IND
OREAS 74b,Borate / Peroxide Fusion ICP,Ge,ppm,2.7723057194443,IND
OREAS 74b,Borate / Peroxide Fusion ICP,P,wt.%,0.021576592399066,IND
OREAS 74b,Borate / Peroxide Fusion ICP,W,ppm,4.50675556082812,IND
OREAS 74b,4-Acid Digestion,Dy,ppm,1.86666666666667,IND
OREAS 74b,4-Acid Digestion,Hg,ppm,< 2,IND
OREAS 74b,4-Acid Digestion,Pr,ppm,3.54277777777778,IND
OREAS 74b,4-Acid Digestion,Er,ppm,1.09444444444444,IND
OREAS 74b,4-Acid Digestion,Ho,ppm,0.408333333333333,IND
OREAS 74b,4-Acid Digestion,Sm,ppm,2.15555555555556,IND
OREAS 74b,4-Acid Digestion,Eu,ppm,0.506666666666667,IND
OREAS 74b,4-Acid Digestion,Lu,ppm,0.186097383682993,IND
OREAS 74b,4-Acid Digestion,Tb,ppm,0.340879041180712,IND
OREAS 74b,4-Acid Digestion,Gd,ppm,2.12222222222222,IND
OREAS 74b,4-Acid Digestion,Mo,ppm,3.55610856183975,IND
OREAS 74b,4-Acid Digestion,Tm,ppm,0.175555555555556,IND
OREAS 74b,4-Acid Digestion,Ge,ppm,1.31602380952381,IND
OREAS 74b,4-Acid Digestion,Nd,ppm,11.5716666666667,IND
OREAS 74b,4-Acid Digestion,Yb,ppm,1.02106722433534,IND
OREAS 74b,Infrared Combustion,C,wt.%,0.0483333333333333,IND
OREAS 750,Peroxide Fusion ICP,Ag,ppm,< 5,IND
OREAS 750,Peroxide Fusion ICP,Mo,ppm,2.47777777777778,IND
OREAS 750,Peroxide Fusion ICP,Sb,ppm,0.397916666666667,IND
OREAS 750,Peroxide Fusion ICP,B,ppm,< 50,IND
OREAS 750,Peroxide Fusion ICP,Na2O,wt.%,1.83833333333333,IND
OREAS 750,Peroxide Fusion ICP,Sc,ppm,< 5,IND
OREAS 750,Peroxide Fusion ICP,Cd,ppm,0.598333333333333,IND
OREAS 750,Peroxide Fusion ICP,Ni,ppm,17.9166666666667,IND
OREAS 750,Peroxide Fusion ICP,Se,ppm,< 20,IND
OREAS 750,Peroxide Fusion ICP,Cu,ppm,20.62,IND
OREAS 750,Peroxide Fusion ICP,Pb,ppm,14.58,IND
OREAS 750,Peroxide Fusion ICP,Te,ppm,0.652083333333333,IND
OREAS 750,Peroxide Fusion ICP,Hf,ppm,3.38888888888889,IND
OREAS 750,Peroxide Fusion ICP,Re,ppm,< 0.1,IND
OREAS 750,Peroxide Fusion ICP,Zr,ppm,101.55,IND
OREAS 750,Borate Fusion XRF,As,ppm,16.6666666666667,IND
OREAS 750,Borate Fusion XRF,Gd,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Sm,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Bi,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Hf,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Sn,ppm,50.9621578099839,IND
OREAS 750,Borate Fusion XRF,Ce,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,La,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Ta2O5,ppm,23.2327916666667,IND
OREAS 750,Borate Fusion XRF,Cl,ppm,50.4166666666667,IND
OREAS 750,Borate Fusion XRF,Mo,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Th,ppm,< 50,IND
OREAS 750,Borate Fusion XRF,Co,ppm,< 68,IND
OREAS 750,Borate Fusion XRF,Nb,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,U,ppm,< 50,IND
OREAS 750,Borate Fusion XRF,Cs,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Nd,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,V2O5,ppm,50.9075555555556,IND
OREAS 750,Borate Fusion XRF,Cu,ppm,< 40,IND
OREAS 750,Borate Fusion XRF,Ni,ppm,56.3195808775376,IND
OREAS 750,Borate Fusion XRF,W,ppm,< 10,IND
OREAS 750,Borate Fusion XRF,Dy2O3,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Pb,ppm,26.6666666666667,IND
OREAS 750,Borate Fusion XRF,Y,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Eu,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Pr,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Zn,ppm,68.3333333333333,IND
OREAS 750,Borate Fusion XRF,F,ppm,333.333333333333,IND
OREAS 750,Borate Fusion XRF,Rb,ppm,200,IND
OREAS 750,Borate Fusion XRF,Zr,ppm,85,IND
OREAS 750,Borate Fusion XRF,Ga,ppm,< 100,IND
OREAS 750,Borate Fusion XRF,Sb,ppm,< 10,IND
OREAS 750,4-Acid Digestion,Ag,ppm,0.117176208787879,IND
OREAS 750,4-Acid Digestion,Hg,ppm,0.05,IND
OREAS 750,4-Acid Digestion,Se,ppm,< 1,IND
OREAS 750,Infrared Combustion,C,wt.%,0.0566666666666667,IND
OREAS 750,Infrared Combustion,S,wt.%,0.0683333333333333,IND
OREAS 751,Peroxide Fusion ICP,Ag,ppm,< 1,IND
OREAS 751,Peroxide Fusion ICP,In,ppm,< 0.2,IND
OREAS 751,Peroxide Fusion ICP,Sc,ppm,3,IND
OREAS 751,Peroxide Fusion ICP,B,ppm,< 50,IND
OREAS 751,Peroxide Fusion ICP,Na,wt.%,2.13473046488625,IND
OREAS 751,Peroxide Fusion ICP,Se,ppm,< 3,IND
OREAS 751,Peroxide Fusion ICP,Cr,ppm,55.13683617614,IND
OREAS 751,Peroxide Fusion ICP,Ni,ppm,18.2492857142857,IND
OREAS 751,Peroxide Fusion ICP,Te,ppm,< 0.5,IND
OREAS 751,Peroxide Fusion ICP,Hf,ppm,3.99722222222222,IND
OREAS 751,Peroxide Fusion ICP,Re,ppm,< 0.01,IND
OREAS 751,Borate Fusion XRF,As2O3,ppm,7.5,IND
OREAS 751,Borate Fusion XRF,Nb2O5,ppm,51.6666666666667,IND
OREAS 751,Borate Fusion XRF,Ta2O5,ppm,36.45,IND
OREAS 751,Borate Fusion XRF,Cl,ppm,123.333333333333,IND
OREAS 751,Borate Fusion XRF,NiO,ppm,26.1450750192979,IND
OREAS 751,Borate Fusion XRF,V2O5,ppm,< 100,IND
OREAS 751,Borate Fusion XRF,CoO,ppm,10,IND
OREAS 751,Borate Fusion XRF,PbO,ppm,29.3288153331822,IND
OREAS 751,Borate Fusion XRF,WO3,ppm,21.6666666666667,IND
OREAS 751,Borate Fusion XRF,Cr2O3,ppm,93.3333333333333,IND
OREAS 751,Borate Fusion XRF,Sb2O3,ppm,< 10,IND
OREAS 751,Borate Fusion XRF,ZnO,ppm,130.93138972005,IND
OREAS 751,Borate Fusion XRF,CuO,ppm,40,IND
OREAS 751,Borate Fusion XRF,SnO2,ppm,166.183333333333,IND
OREAS 751,Borate Fusion XRF,ZrO2,ppm,165.360167633211,IND
OREAS 751,Borate Fusion XRF,MoO3,ppm,< 10,IND
OREAS 751,Borate Fusion XRF,SrO,ppm,99.6493322322223,IND
OREAS 751,Thermogravimetry,H2O-,wt.%,0.198425787021995,IND
OREAS 751,4-Acid Digestion,Ag,ppm,0.181652924078057,IND
OREAS 751,4-Acid Digestion,Hg,ppm,< 2,IND
OREAS 751,4-Acid Digestion,Se,ppm,0.70616455031197,IND
OREAS 751,4-Acid Digestion,B,ppm,6.47874969625011,IND
OREAS 751,4-Acid Digestion,In,ppm,0.0403909523809524,IND
OREAS 751,4-Acid Digestion,Si,wt.%,33.1871620645958,IND
OREAS 751,4-Acid Digestion,Ge,ppm,0.0991388888888889,IND
OREAS 751,4-Acid Digestion,Re,ppm,< 0.002,IND
OREAS 751,4-Acid Digestion,Te,ppm,0.0852833333333334,IND
OREAS 752,Peroxide Fusion ICP,Ag,ppm,< 1,IND
OREAS 752,Peroxide Fusion ICP,Na,wt.%,2.36879327398615,IND
OREAS 752,Peroxide Fusion ICP,Se,ppm,< 3,IND
OREAS 752,Peroxide Fusion ICP,B,ppm,30.9444444444444,IND
OREAS 752,Peroxide Fusion ICP,Ni,ppm,13.0753333333333,IND
OREAS 752,Peroxide Fusion ICP,Te,ppm,0.758333333333333,IND
OREAS 752,Peroxide Fusion ICP,Cr,ppm,48.382570646596,IND
OREAS 752,Peroxide Fusion ICP,Pb,ppm,17.4790476190476,IND
OREAS 752,Peroxide Fusion ICP,Ti,wt.%,0.0167731080917942,IND
OREAS 752,Peroxide Fusion ICP,Eu,ppm,0.0540833333333333,IND
OREAS 752,Peroxide Fusion ICP,Re,ppm,< 0.01,IND
OREAS 752,Peroxide Fusion ICP,Tm,ppm,0.0283333333333333,IND
OREAS 752,Peroxide Fusion ICP,Hf,ppm,2.09277777777778,IND
OREAS 752,Peroxide Fusion ICP,S,wt.%,0.0448378126171667,IND
OREAS 752,Peroxide Fusion ICP,V,ppm,< 5,IND
OREAS 752,Peroxide Fusion ICP,In,ppm,< 0.2,IND
OREAS 752,Peroxide Fusion ICP,Sb,ppm,0.702158101699421,IND
OREAS 752,Peroxide Fusion ICP,Yb,ppm,0.1301,IND
OREAS 752,Peroxide Fusion ICP,Lu,ppm,< 0.05,IND
OREAS 752,Peroxide Fusion ICP,Sc,ppm,< 5,IND
OREAS 752,Borate Fusion XRF,As2O3,ppm,14.1666666666667,IND
OREAS 752,Borate Fusion XRF,Nb2O5,ppm,134.313725490196,IND
OREAS 752,Borate Fusion XRF,TiO2,wt.%,0.0272343503146247,IND
OREAS 752,Borate Fusion XRF,BaO,ppm,112.298484848485,IND
OREAS 752,Borate Fusion XRF,NiO,ppm,14,IND
OREAS 752,Borate Fusion XRF,V2O5,ppm,< 100,IND
OREAS 752,Borate Fusion XRF,Cl,ppm,126.666666666667,IND
OREAS 752,Borate Fusion XRF,PbO,ppm,27.0356557494711,IND
OREAS 752,Borate Fusion XRF,WO3,ppm,< 10,IND
OREAS 752,Borate Fusion XRF,CoO,ppm,< 10,IND
OREAS 752,Borate Fusion XRF,Sb2O3,ppm,< 10,IND
OREAS 752,Borate Fusion XRF,ZnO,ppm,122.338580718911,IND
OREAS 752,Borate Fusion XRF,Cr2O3,ppm,< 100,IND
OREAS 752,Borate Fusion XRF,SnO2,ppm,269.233333333333,IND
OREAS 752,Borate Fusion XRF,ZrO2,ppm,63.9776503234779,IND
OREAS 752,Borate Fusion XRF,CuO,ppm,45,IND
OREAS 752,Borate Fusion XRF,SrO,ppm,85.9584410013863,IND
OREAS 752,Borate Fusion XRF,MoO3,ppm,< 10,IND
OREAS 752,Borate Fusion XRF,Ta2O5,ppm,55.9166666666667,IND
OREAS 752,Thermogravimetry,H2O-,wt.%,0.218991304404231,IND
OREAS 752,4-Acid Digestion,Ag,ppm,0.171607377458978,IND
OREAS 752,4-Acid Digestion,Ge,ppm,0.1063,IND
OREAS 752,4-Acid Digestion,Se,ppm,0.514290036414797,IND
OREAS 752,4-Acid Digestion,B,ppm,7.17219504313388,IND
OREAS 752,4-Acid Digestion,Hg,ppm,< 2,IND
OREAS 752,4-Acid Digestion,Si,wt.%,34.423121843584,IND
OREAS 752,4-Acid Digestion,Cr,ppm,20.4097645634295,IND
OREAS 752,4-Acid Digestion,In,ppm,0.0217708333333333,IND
OREAS 752,4-Acid Digestion,Te,ppm,0.113551066889423,IND
OREAS 752,4-Acid Digestion,Eu,ppm,0.0456353333333333,IND
OREAS 752,4-Acid Digestion,Lu,ppm,0.0198783333333333,IND
OREAS 752,4-Acid Digestion,Tm,ppm,< 0.05,IND
OREAS 752,4-Acid Digestion,Gd,ppm,0.332029259259259,IND
OREAS 752,4-Acid Digestion,Re,ppm,< 0.002,IND
OREAS 752,4-Acid Digestion,Yb,ppm,0.122221060606061,IND
OREAS 753,Peroxide Fusion ICP,Ag,ppm,< 1,IND
OREAS 753,Peroxide Fusion ICP,Lu,ppm,< 0.05,IND
OREAS 753,Peroxide Fusion ICP,Se,ppm,4.22222222222222,IND
OREAS 753,Peroxide Fusion ICP,As,ppm,6.218,IND
OREAS 753,Peroxide Fusion ICP,Mg,wt.%,0.0119169096903269,IND
OREAS 753,Peroxide Fusion ICP,Si,wt.%,34.7910202443896,IND
OREAS 753,Peroxide Fusion ICP,B,ppm,< 50,IND
OREAS 753,Peroxide Fusion ICP,Na,wt.%,1.8414193867458,IND
OREAS 753,Peroxide Fusion ICP,Tb,ppm,0.0388888888888889,IND
OREAS 753,Peroxide Fusion ICP,Cr,ppm,35.9476977610522,IND
OREAS 753,Peroxide Fusion ICP,Ni,ppm,14.0844444444444,IND
OREAS 753,Peroxide Fusion ICP,Te,ppm,0.769444444444444,IND
OREAS 753,Peroxide Fusion ICP,Er,ppm,0.0458333333333333,IND
OREAS 753,Peroxide Fusion ICP,Pb,ppm,11.2058333333333,IND
OREAS 753,Peroxide Fusion ICP,Th,ppm,0.302966666666667,IND
OREAS 753,Peroxide Fusion ICP,Eu,ppm,< 0.05,IND
OREAS 753,Peroxide Fusion ICP,Re,ppm,< 0.01,IND
OREAS 753,Peroxide Fusion ICP,Ti,wt.%,< 0.01,IND
OREAS 753,Peroxide Fusion ICP,Hf,ppm,1.02777777777778,IND
OREAS 753,Peroxide Fusion ICP,S,wt.%,0.0121666666666667,IND
OREAS 753,Peroxide Fusion ICP,Tm,ppm,< 0.05,IND
OREAS 753,Peroxide Fusion ICP,Ho,ppm,0.0231777777777778,IND
OREAS 753,Peroxide Fusion ICP,Sb,ppm,0.305208333333333,IND
OREAS 753,Peroxide Fusion ICP,V,ppm,< 5,IND
OREAS 753,Peroxide Fusion ICP,In,ppm,< 0.2,IND
OREAS 753,Peroxide Fusion ICP,Sc,ppm,< 5,IND
OREAS 753,Peroxide Fusion ICP,Yb,ppm,< 0.1,IND
